run,label,type,base_loss_16,delta_16,delta_norm_16,delta_13,delta_10,delta_item_sequence_02_ambush_2_split_00,delta_item_sequence_02_ambush_2_split_01,delta_item_sequence_02_ambush_2_split_02,delta_item_sequence_07_bamboo_1_split_00,delta_item_sequence_07_bamboo_1_split_01,delta_item_sequence_07_bamboo_1_split_02,delta_item_sequence_09_bandage_1_split_00,delta_item_sequence_09_bandage_1_split_01,delta_item_sequence_09_bandage_1_split_02,delta_item_sequence_12_cave_4_split_00,delta_item_sequence_13_market_2_split_00,delta_item_sequence_13_market_2_split_01,delta_item_sequence_13_market_2_split_02,delta_item_sequence_16_mountain_1_split_00,delta_item_sequence_16_mountain_1_split_01,delta_item_sequence_16_mountain_1_split_02
000,seed0,T5c,1148.8074612617493,75.63205051422119,0.06583527097844019,74.97432884803186,54.14088287353513,84.582763671875,73.58251953125,77.28125,30.816246032714844,41.597206115722656,40.02867889404297,129.137939453125,153.12677001953125,150.99273681640625,36.292236328125,59.24212646484375,40.555816650390625,45.56108093261719,25.972335815429688,103.50513458251953,117.83796691894531
000,seed0,T5d,1148.8074612617493,119.92502069473267,0.10439087901032393,94.59651360144983,91.33100967407228,235.434814453125,226.4853515625,227.12548828125,155.6578598022461,149.3144989013672,125.25782012939453,111.79296875,100.90692138671875,103.74468994140625,12.92236328125,120.5865478515625,87.26187133789062,80.84944152832031,76.22488403320312,73.5157241821289,31.719085693359375
000,seed0,Tm1,1148.8074612617493,68.1100640296936,0.05928762331930495,59.8945717444787,45.31652603149411,123.177490234375,91.5263671875,96.427734375,59.18260955810547,60.42417907714844,56.952293395996094,85.08038330078125,116.28515625,124.0986328125,19.8961181640625,86.38177490234375,47.42205810546875,44.17359924316406,-7.1601409912109375,47.661033630371094,38.23173522949219
000,seed0,Tm2,1148.8074612617493,106.93664693832397,0.09308491678916687,113.60616537240833,91.37873764038085,112.742431640625,92.486328125,28.87744140625,0.45513916015625,-2.9158096313476562,-8.378791809082031,166.56072998046875,198.72320556640625,197.808837890625,17.085693359375,59.31683349609375,28.563507080078125,17.957046508789062,210.40899658203125,341.06864166259766,250.2261199951172
000,seed0,Tm3,1148.8074612617493,40.80730104446411,0.035521444994485805,35.52205305833081,8.56002273559568,21.368408203125,71.607421875,98.154296875,9.837242126464844,-10.196441650390625,-19.286483764648438,132.11859130859375,132.1025390625,111.96533203125,5.9569091796875,7.541748046875,22.919921875,18.035995483398438,-12.730499267578125,8.16912841796875,55.35270690917969
000,seed0,Tm4,1148.8074612617493,35.66359090805054,0.03104401051580983,44.789270841158384,67.68913192749022,-14.80419921875,-9.03076171875,12.19189453125,25.75151824951172,53.19708251953125,45.03888702392578,-8.69378662109375,-57.99566650390625,-27.94134521484375,18.4781494140625,85.1156005859375,32.334381103515625,17.37774658203125,160.63656616210938,165.93814849853516,73.02323913574219
000,seed0,Tm5Y,1148.8074612617493,4.971489906311035,0.004327522299385823,10.548575768104001,2.6400039672851676,-33.678466796875,-18.17919921875,-5.72998046875,-9.612648010253906,-11.017036437988281,-9.643699645996094,41.66717529296875,41.42767333984375,27.6365966796875,11.3865966796875,-1.19171142578125,6.486175537109375,4.896392822265625,-11.944808959960938,8.627830505371094,38.41294860839844
000,seed0,Tm5a,1148.8074612617493,58.98475980758667,0.051344339061658764,67.57589428241437,69.02903976440427,16.416015625,7.97314453125,40.88037109375,80.97150421142578,84.87034606933594,95.38880157470703,19.59857177734375,32.338623046875,136.259033203125,285.246826171875,69.97943115234375,39.47467041015625,43.15168762207031,-1.1404266357421875,-0.47104644775390625,-7.181396484375
000,seed0,Tm5b,1148.8074612617493,294.0401244163513,0.25595248493024536,325.2720589270958,359.2606407165527,113.790771484375,154.66015625,207.654296875,513.6148910522461,537.9221496582031,515.0042343139648,195.25341796875,152.051513671875,288.62542724609375,272.354248046875,256.8499755859375,411.1131896972656,555.3964385986328,177.4359130859375,191.8895034790039,161.02586364746094
000,seed0,Tm5c,1148.8074612617493,2616.80778837204,2.277847138543101,3009.135445814866,3208.2905082702637,985.043212890625,1049.98974609375,715.130859375,4122.316734313965,4234.966583251953,4189.975852966309,2427.409912109375,2365.6006469726562,2242.8451538085938,1427.8046875,3285.6040649414062,3676.274627685547,4017.633499145508,2098.768310546875,2211.238655090332,2818.322067260742
