t_rel,util,mem_mib
2231.52,99,18162
2232.03,99,18162
2232.54,98,18162
2233.05,99,18162
2233.56,99,18162
2234.08,99,18162
2234.58,99,18162
2235.09,99,18162
2235.60,98,18162
2236.11,99,18162
2236.63,99,18162
2237.13,100,18162
2237.64,99,18162
2238.15,99,18162
2238.66,99,18162
2239.17,100,18162
2239.68,99,18169
2240.19,99,18169
2240.70,98,18170
2241.20,99,18170
2241.71,99,18162
2242.21,99,18162
2242.72,98,18162
2243.23,99,18162
2243.74,99,18162
2244.24,99,18162
2244.75,99,18162
2245.27,98,18162
2245.77,99,18162
2246.28,98,18162
2246.78,98,18162
2247.28,99,18162
2247.80,99,18162
2248.30,98,18162
2248.81,100,18162
2249.31,99,18162
2249.82,99,18162
2250.34,99,18162
2250.85,100,18162
2251.35,99,18162
2251.86,99,18162
2252.37,99,18162
2252.88,99,18162
2253.40,99,18162
2253.90,99,18162
2254.42,99,18162
2254.93,99,18162
2255.43,99,18162
2255.93,99,18162
2256.44,98,18162
2256.95,98,18162
2257.45,99,18162
2257.96,98,18162
2258.46,98,18162
2258.97,99,18162
2259.48,97,18162
2259.99,100,18162
2260.49,100,18162
2261.01,98,18162
2261.52,100,18162
2262.03,100,18162
2262.53,98,18162
2263.04,99,18162
2263.54,99,18162
2264.06,98,18162
2264.57,99,18162
2265.08,99,18162
2265.59,98,18162
2266.10,99,18162
2266.60,99,18162
2267.11,99,18162
2267.62,98,18162
2268.13,99,18162
2268.64,98,18162
2269.15,98,18162
2269.65,99,18162
2270.16,98,18162
2270.68,98,18162
2271.19,99,18162
2271.71,100,18162
2272.21,100,18162
2272.73,99,18162
2273.24,100,18162
2273.74,99,18162
2274.26,99,18162
2274.76,99,18162
2275.27,99,18162
2275.78,99,18162
2276.29,99,18162
2276.79,98,18162
2277.31,99,18162
2277.81,99,18162
2278.32,98,18162
2278.82,99,18162
2279.33,98,18162
2279.85,99,18162
2280.36,99,18162
2280.86,99,18162
2281.37,99,18162
2281.87,97,18162
2282.38,98,18162
2282.90,99,18162
2283.41,100,18162
2283.91,100,18162
2284.42,99,18162
2284.93,100,18162
2285.44,99,18162
2285.96,99,18162
2286.47,99,18162
2286.98,99,18162
2287.49,99,18162
2288.00,99,18162
2288.51,99,18162
2289.02,99,18162
2289.53,99,18162
2290.04,99,18162
2290.56,99,18162
2291.06,99,18162
2291.57,97,18162
2292.07,99,18162
2292.58,99,18162
2293.08,97,18162
2293.60,99,18162
2294.11,99,18162
2294.63,100,18162
2295.14,100,18162
2295.65,99,18162
2296.16,100,18162
2296.68,99,18162
2297.19,100,18162
2297.70,99,18162
2298.21,99,18162
2298.73,99,18162
2299.23,98,18162
2299.73,98,18162
2300.25,98,18162
2300.75,99,18162
2301.26,99,18162
2301.77,98,18162
2302.28,99,18162
2302.78,98,18162
2303.29,98,18162
2303.79,99,18162
2304.30,98,18162
2304.81,99,18162
2305.33,99,18162
2305.83,98,18162
2306.34,99,18162
2306.84,100,18162
2307.35,100,18162
2307.86,99,18162
2308.37,100,18162
2308.87,100,18162
2309.38,99,18162
2309.89,98,18162
2310.40,99,18162
2310.90,99,18162
2311.41,99,18162
2311.92,99,18162
2312.44,98,18162
2312.94,98,18162
2313.45,99,18162
2313.96,99,18162
2314.47,99,18162
2314.99,98,18162
2315.50,99,18162
2316.01,99,18162
2316.52,98,18162
2317.04,99,18162
2317.55,99,18162
2318.06,99,18162
2318.57,100,18162
2319.09,99,18162
2319.60,100,18162
2320.10,100,18162
2320.61,99,18162
2321.11,99,18162
2321.62,99,18162
2322.13,99,18162
2322.64,99,18162
2323.15,99,18162
2323.66,99,18162
2324.17,99,18162
2324.68,99,18162
2325.18,98,18162
2325.69,99,18162
2326.19,99,18162
2326.71,99,18162
2327.21,99,18162
2327.72,98,18162
2328.22,99,18162
2328.73,99,18162
2329.25,99,18162
2329.76,99,18162
2330.26,100,18162
2330.77,99,18162
2331.28,100,18162
2331.80,99,18162
2332.30,99,18162
2332.81,99,18162
2333.31,99,18162
2333.82,98,18162
2334.34,99,18162
2334.85,99,18162
2335.36,99,18162
2335.87,98,18162
2336.37,99,18162
2336.88,99,18162
2337.38,99,18162
2337.89,98,18162
2338.41,99,18162
2338.92,98,18162
2339.43,99,18162
2339.94,99,18162
2340.45,99,18162
2340.96,98,18162
2341.47,99,18162
2341.98,100,18162
2342.48,98,18162
2342.99,99,18162
2343.49,99,18162
2344.00,99,18162
2344.50,99,18162
2345.01,99,18162
2345.52,99,18162
2346.03,99,18162
2346.53,99,18162
2347.04,99,18162
2347.54,99,18162
2348.06,99,18162
2348.56,97,18162
2349.06,99,18162
2349.57,98,18162
2350.08,99,18162
2350.60,98,18162
2351.11,98,18162
2351.61,99,18162
2352.12,98,18162
2352.64,98,18162
2353.15,95,18162
2353.65,94,18162
2354.16,96,18162
2354.66,93,18162
2355.17,95,18162
2355.67,89,18162
2356.18,100,18162
2356.68,100,18162
2357.19,100,18162
2357.70,99,18162
2358.21,99,18162
2358.71,98,18162
2359.22,98,18162
2359.72,98,18162
2360.23,96,18162
2360.74,96,18162
2361.25,96,18162
2361.76,85,18162
2362.27,84,18162
