# source=flyvis 1.2.0 : connectome/fib25-fib19_v2.2.json; json_sha256=bfbb0766251ff09e22723d0ebbf7b14793e70b3ae8ad0eea64eac9d28223351a; compiled=FLYVIS_ROOT_DIR/connectome/ConnectomeFromAvgFilters_0000 (extent 15, n_syn_fill 1); script=results/genome/bank/extract_bank.py sha256=eea3815e8b0b79290d77b22dc3a5085bd8f3ee8ed4299ea1d449bc02b475f4c6; see bank.meta.json
pair_birth_id,src,tar,du,dv,n_syn,n_syn_json,sign,provenance,json_index,json_offset_order
ddbcc4eb8de8,Mi10,Mi9,0,0,6.199999809265137,6.2,-1,in_json,271,7
ddbcc4eb8de8,Mi10,Mi9,-2,2,1.25,1.25,-1,in_json,271,8
57ac00a92659,Mi10,Mi14,0,0,1.6666666269302368,1.6666666666666667,-1,in_json,272,0
87a3a91eb55c,Mi10,T4a,-1,1,1.2857142686843872,1.2857142857142858,-1,in_json,273,0
61fae72a3b97,Mi10,T4b,0,0,1.0,1,-1,in_json,274,0
98c4193d5577,Mi10,T4c,-1,0,1.4285714626312256,1.4285714285714286,-1,in_json,275,0
d4a5a68a3675,Mi10,T4d,0,1,1.0,1,-1,in_json,276,0
d4a5a68a3675,Mi10,T4d,1,-1,1.1428571939468384,1.1428571428571428,-1,in_json,276,1
fac467a2d0f1,Mi10,Tm5b,-1,0,1.3333333730697632,1.3333333333333333,-1,in_json,277,0
0cf8a3303237,Mi10,TmY3,1,-1,1.0,1,-1,in_json,278,0
1a0c043a9f58,Mi10,TmY5a,0,0,1.25,1.25,-1,in_json,279,0
95871a53895f,Mi10,TmY14,0,0,3.3333332538604736,3.3333333333333335,-1,in_json,280,0
0c43c51d94e5,Mi12,Mi1,-1,0,2.142857074737549,2.142857142857143,-1,in_json,281,0
0c43c51d94e5,Mi12,Mi1,0,1,1.0,1,-1,in_json,281,1
0c43c51d94e5,Mi12,Mi1,-1,1,1.625,1.625,-1,in_json,281,2
0c43c51d94e5,Mi12,Mi1,0,-1,1.125,1.125,-1,in_json,281,3
0c43c51d94e5,Mi12,Mi1,0,0,5.222222328186035,5.222222222222222,-1,in_json,281,4
9b5f761c8266,Mi12,Mi9,0,0,1.2222222089767456,1.2222222222222223,-1,in_json,282,0
3ccb592652be,Mi12,Tm1,-1,0,2.8333332538604736,2.8333333333333335,-1,in_json,283,0
3ccb592652be,Mi12,Tm1,0,1,2.142857074737549,2.142857142857143,-1,in_json,283,1
3ccb592652be,Mi12,Tm1,-1,1,2.125,2.125,-1,in_json,283,2
3ccb592652be,Mi12,Tm1,-1,2,1.0,1,-1,in_json,283,3
3ccb592652be,Mi12,Tm1,1,-1,1.3333333730697632,1.3333333333333333,-1,in_json,283,4
3ccb592652be,Mi12,Tm1,0,0,6.111111164093018,6.111111111111111,-1,in_json,283,5
27b7af0f1c30,Mi12,Tm2,-1,0,2.1666667461395264,2.1666666666666665,-1,in_json,284,0
27b7af0f1c30,Mi12,Tm2,0,1,1.4444444179534912,1.4444444444444444,-1,in_json,284,1
27b7af0f1c30,Mi12,Tm2,-1,1,1.4285714626312256,1.4285714285714286,-1,in_json,284,2
27b7af0f1c30,Mi12,Tm2,1,-1,1.4444444179534912,1.4444444444444444,-1,in_json,284,3
27b7af0f1c30,Mi12,Tm2,0,0,3.3333332538604736,3.3333333333333335,-1,in_json,284,4
d17a399500e8,Mi12,Tm3,-1,1,1.2000000476837158,1.2,-1,in_json,285,0
a9e80683b37f,Mi12,Tm4,0,1,2.5,2.5,-1,in_json,286,0
a9e80683b37f,Mi12,Tm4,-1,1,1.3333333730697632,1.3333333333333333,-1,in_json,286,1
a9e80683b37f,Mi12,Tm4,-1,2,1.600000023841858,1.6,-1,in_json,286,2
a9e80683b37f,Mi12,Tm4,0,0,1.1111111640930176,1.1111111111111112,-1,in_json,286,3
6f3fff0d2728,Mi13,L5,1,0,2.25,2.25,-1,in_json,287,0
6f3fff0d2728,Mi13,L5,0,-1,1.0,1,-1,in_json,287,1
6f3fff0d2728,Mi13,L5,1,-1,2.3333332538604736,2.3333333333333335,-1,in_json,287,2
6f3fff0d2728,Mi13,L5,0,0,2.2857143878936768,2.2857142857142856,-1,in_json,287,3
6a8d2200186a,Mi13,Mi1,2,-2,1.600000023841858,1.6,-1,in_json,288,0
6a8d2200186a,Mi13,Mi1,1,0,2.0,2,-1,in_json,288,1
6a8d2200186a,Mi13,Mi1,0,-1,4.166666507720947,4.166666666666667,-1,in_json,288,2
6a8d2200186a,Mi13,Mi1,1,-2,1.4285714626312256,1.4285714285714286,-1,in_json,288,3
6a8d2200186a,Mi13,Mi1,1,-1,3.7142856121063232,3.7142857142857144,-1,in_json,288,4
6a8d2200186a,Mi13,Mi1,0,0,2.625,2.625,-1,in_json,288,5
e0012cbd73f0,Mi13,T2,0,1,2.3333332538604736,2.3333333333333335,-1,in_json,289,0
e0012cbd73f0,Mi13,T2,0,-1,1.0,1,-1,in_json,289,1
e0012cbd73f0,Mi13,T2,0,0,4.0,4,-1,in_json,289,2
de41945e85b9,Mi13,Tm1,1,1,1.25,1.25,-1,in_json,290,0
de41945e85b9,Mi13,Tm1,2,-2,1.75,1.75,-1,in_json,290,1
de41945e85b9,Mi13,Tm1,2,-1,1.3333333730697632,1.3333333333333333,-1,in_json,290,2
de41945e85b9,Mi13,Tm1,1,0,6.5,6.5,-1,in_json,290,3
de41945e85b9,Mi13,Tm1,0,-1,4.0,4,-1,in_json,290,4
de41945e85b9,Mi13,Tm1,1,-1,5.666666507720947,5.666666666666667,-1,in_json,290,5
de41945e85b9,Mi13,Tm1,0,0,5.0,5,-1,in_json,290,6
2340d43625ce,Mi13,Tm2,2,-2,2.0,2,-1,in_json,291,0
2340d43625ce,Mi13,Tm2,1,0,1.6666666269302368,1.6666666666666667,-1,in_json,291,1
2340d43625ce,Mi13,Tm2,0,-1,2.7142856121063232,2.7142857142857144,-1,in_json,291,2
2340d43625ce,Mi13,Tm2,1,-2,1.2857142686843872,1.2857142857142858,-1,in_json,291,3
2340d43625ce,Mi13,Tm2,1,-1,3.0,3,-1,in_json,291,4
2340d43625ce,Mi13,Tm2,0,0,3.625,3.625,-1,in_json,291,5
6b3995bf7ec2,Mi13,Tm3,0,1,1.0,1,-1,in_json,292,0
6b3995bf7ec2,Mi13,Tm3,0,-1,1.0,1,-1,in_json,292,1
6b3995bf7ec2,Mi13,Tm3,1,-1,1.875,1.875,-1,in_json,292,2
6b3995bf7ec2,Mi13,Tm3,0,0,1.7777777910232544,1.7777777777777777,-1,in_json,292,3
3997f92b8e34,Mi13,Tm4,-1,0,1.1666666269302368,1.1666666666666667,-1,in_json,293,0
3997f92b8e34,Mi13,Tm4,1,1,2.0,2,-1,in_json,293,1
3997f92b8e34,Mi13,Tm4,0,1,2.799999952316284,2.8,-1,in_json,293,2
3997f92b8e34,Mi13,Tm4,2,-1,1.0,1,-1,in_json,293,3
3997f92b8e34,Mi13,Tm4,1,0,5.0,5,-1,in_json,293,4
3997f92b8e34,Mi13,Tm4,0,-1,1.399999976158142,1.4,-1,in_json,293,5
3997f92b8e34,Mi13,Tm4,1,-1,2.5,2.5,-1,in_json,293,6
3997f92b8e34,Mi13,Tm4,0,0,4.0,4,-1,in_json,293,7
8e7eefe160d0,Mi13,Tm9,1,-1,1.25,1.25,-1,in_json,294,0
8775385f6d6e,Mi14,Tm1,-1,0,1.3333333730697632,1.3333333333333333,-1,in_json,295,0
74bf7fb6e733,Mi14,Tm4,-1,1,2.3333332538604736,2.3333333333333335,-1,in_json,296,0
74bf7fb6e733,Mi14,Tm4,-2,1,1.6666666269302368,1.6666666666666667,-1,in_json,296,1
282671ae8429,Mi14,TmY3,-1,0,1.6666666269302368,1.6666666666666667,-1,in_json,297,0
22f609a7a486,Mi15,C3,0,0,5.857142925262451,5.857142857142857,1,in_json,298,0
6a08849089b5,Mi15,Mi4,0,0,4.857142925262451,4.857142857142857,1,in_json,299,0
460bf5517db3,Mi15,Mi10,0,1,1.25,1.25,1,in_json,300,0
08b3b96c860c,Mi15,Mi15,-1,0,1.0,1,1,in_json,301,0
08b3b96c860c,Mi15,Mi15,0,1,1.7999999523162842,1.8,1,in_json,301,1
08b3b96c860c,Mi15,Mi15,-1,1,2.0,2,1,in_json,301,2
08b3b96c860c,Mi15,Mi15,0,-2,1.3333333730697632,1.3333333333333333,1,in_json,301,3
08b3b96c860c,Mi15,Mi15,1,-1,1.0,1,1,in_json,301,4
08b3b96c860c,Mi15,Mi15,0,-1,1.0,,1,hull_filled,301,
08b3b96c860c,Mi15,Mi15,0,0,1.0,,1,hull_filled,301,
22c4171c8c30,Mi15,Tm5c,0,-1,1.0,1,1,in_json,302,0
e8ba9cc31d80,T1,L2,0,0,5.199999809265137,5.2,1,in_json,303,0
e2b366f2712b,T1,L5,0,0,1.0,1,1,in_json,304,0
15c01ed31778,T1,Tm20,0,0,1.5555555820465088,1.5555555555555556,1,in_json,305,0
fbce6cf18340,T2,Lawf2,-1,0,2.6666667461395264,2.6666666666666665,1,in_json,306,0
fbce6cf18340,T2,Lawf2,0,-1,1.0,1,1,in_json,306,1
fbce6cf18340,T2,Lawf2,1,-1,1.6666666269302368,1.6666666666666667,1,in_json,306,2
fbce6cf18340,T2,Lawf2,0,0,2.0,2,1,in_json,306,3
2116f19e7d1b,T2,Mi1,0,-1,2.9000000953674316,2.9,1,in_json,307,0
2116f19e7d1b,T2,Mi1,1,-1,2.454545497894287,2.4545454545454546,1,in_json,307,1
2116f19e7d1b,T2,Mi1,0,0,1.2173912525177002,1.2173913043478262,1,in_json,307,2
7d59d7201398,T2,T2,-1,0,3.1111111640930176,3.111111111111111,1,in_json,308,0
7d59d7201398,T2,T2,1,1,1.5714285373687744,1.5714285714285714,1,in_json,308,1
7d59d7201398,T2,T2,0,1,1.875,1.875,1,in_json,308,2
7d59d7201398,T2,T2,-1,1,3.4285714626312256,3.4285714285714284,1,in_json,308,3
7d59d7201398,T2,T2,-1,-1,1.1428571939468384,1.1428571428571428,1,in_json,308,4
7d59d7201398,T2,T2,1,0,2.277777671813965,2.2777777777777777,1,in_json,308,5
7d59d7201398,T2,T2,0,-1,2.375,2.375,1,in_json,308,6
7d59d7201398,T2,T2,0,2,1.6428571939468384,1.6428571428571428,1,in_json,308,7
7d59d7201398,T2,T2,1,-1,3.0,3,1,in_json,308,8
7d59d7201398,T2,T2,-2,0,1.0833333730697632,1.0833333333333333,1,in_json,308,9
7d59d7201398,T2,T2,3,2,1.0,1,1,in_json,308,10
7d59d7201398,T2,T2,-3,-2,1.0,1,1,in_json,308,11
7d59d7201398,T2,T2,1,2,1.0,1,1,in_json,308,12
7d59d7201398,T2,T2,2,0,1.3333333730697632,1.3333333333333333,1,in_json,308,13
7d59d7201398,T2,T2,-2,-1,1.0,,1,hull_filled,308,
7d59d7201398,T2,T2,0,0,1.0,,1,hull_filled,308,
7d59d7201398,T2,T2,2,1,1.0,,1,hull_filled,308,
7d59d7201398,T2,T2,2,2,1.0,,1,hull_filled,308,
5401334051c5,T2,Tm5c,0,-1,3.25,3.25,1,in_json,309,0
5401334051c5,T2,Tm5c,0,0,2.75,2.75,1,in_json,309,1
7ab83877aa21,T2,TmY5a,1,1,1.5,1.5,1,in_json,310,0
7ab83877aa21,T2,TmY5a,0,-1,1.3333333730697632,1.3333333333333333,1,in_json,310,1
7ab83877aa21,T2,TmY5a,1,-1,1.625,1.625,1,in_json,310,2
7ab83877aa21,T2,TmY5a,1,0,1.0,,1,hull_filled,310,
81c9db50eef8,T2,TmY15,0,2,1.6666666269302368,1.6666666666666667,1,in_json,311,0
81c9db50eef8,T2,TmY15,3,-3,1.0,1,1,in_json,311,1
81c9db50eef8,T2,TmY15,1,2,1.0,1,1,in_json,311,2
81c9db50eef8,T2,TmY15,1,1,1.0,,1,hull_filled,311,
81c9db50eef8,T2,TmY15,2,-1,1.0,,1,hull_filled,311,
718563ae9629,T2a,Mi1,0,-1,2.4000000953674316,2.4,1,in_json,312,0
718563ae9629,T2a,Mi1,1,-1,1.0,1,1,in_json,312,1
718563ae9629,T2a,Mi1,0,0,2.5,2.5,1,in_json,312,2
6ec3b504ae96,T2a,T3,0,0,1.25,1.25,1,in_json,313,0
e3af00a9d3c5,T2a,Tm3,-1,1,1.600000023841858,1.6,1,in_json,314,0
e3af00a9d3c5,T2a,Tm3,1,-2,1.0,1,1,in_json,314,1
9881e64c482b,T2a,Tm5Y,0,-1,1.0,1,1,in_json,315,0
9881e64c482b,T2a,Tm5Y,0,0,1.6666666269302368,1.6666666666666667,1,in_json,315,1
739de1658acc,T2a,Tm5b,1,-2,1.0,1,1,in_json,316,0
c5b727dcd4b2,T2a,Tm28,-2,0,1.399999976158142,1.4,1,in_json,317,0
c5b727dcd4b2,T2a,Tm28,-1,-2,1.0,1,1,in_json,317,1
c5b727dcd4b2,T2a,Tm28,0,-1,1.0,1,1,in_json,317,2
c5b727dcd4b2,T2a,Tm28,-1,-1,1.0,,1,hull_filled,317,
e9a169bc4d89,T2a,TmY4,0,-1,1.0,1,1,in_json,318,0
e9a169bc4d89,T2a,TmY4,1,-2,1.0,1,1,in_json,318,1
e9a169bc4d89,T2a,TmY4,0,0,1.4285714626312256,1.4285714285714286,1,in_json,318,2
58560bf3a88b,T2a,TmY5a,-1,0,1.0,1,1,in_json,319,0
58560bf3a88b,T2a,TmY5a,1,0,1.125,1.125,1,in_json,319,1
58560bf3a88b,T2a,TmY5a,0,-1,2.1666667461395264,2.1666666666666665,1,in_json,319,2
58560bf3a88b,T2a,TmY5a,1,-2,2.5999999046325684,2.6,1,in_json,319,3
58560bf3a88b,T2a,TmY5a,1,-1,5.285714149475098,5.285714285714286,1,in_json,319,4
58560bf3a88b,T2a,TmY5a,0,0,1.8571428060531616,1.8571428571428572,1,in_json,319,5
f34d1734d2e0,T2a,TmY9,0,-1,1.0,1,1,in_json,320,0
f34d1734d2e0,T2a,TmY9,1,-1,1.0,1,1,in_json,320,1
f34d1734d2e0,T2a,TmY9,0,0,1.125,1.125,1,in_json,320,2
7808f161606c,T3,T2,-2,1,1.0,1,1,in_json,321,0
7808f161606c,T3,T2,0,0,1.0,1,1,in_json,321,1
dcfb28f40719,T3,T2a,-1,1,1.0,1,1,in_json,322,0
dcfb28f40719,T3,T2a,1,-2,2.0,2,1,in_json,322,1
dcfb28f40719,T3,T2a,0,0,1.75,1.75,1,in_json,322,2
992bbbc8f2e9,T3,Tm3,0,1,2.5833332538604736,2.5833333333333335,1,in_json,323,0
992bbbc8f2e9,T3,Tm3,0,0,1.3333333730697632,1.3333333333333333,1,in_json,323,1
36e0182d10b0,T4a,C3,1,0,1.399999976158142,1.4,1,in_json,324,0
36e0182d10b0,T4a,C3,0,0,3.777777671813965,3.7777777777777777,1,in_json,324,1
59020fc95a87,T4a,CT1(M10),0,0,5.0,5.0,1,in_json,325,0
b15e207e431c,T4a,Mi9,1,0,1.0,1,1,in_json,326,0
b15e207e431c,T4a,Mi9,0,0,3.0714285373687744,3.0714285714285716,1,in_json,326,1
e47793c3add0,T4a,Mi12,-1,1,1.2999999523162842,1.3,1,in_json,327,0
e47793c3add0,T4a,Mi12,-1,-2,2.0,2,1,in_json,327,1
e47793c3add0,T4a,Mi12,0,0,1.0,1,1,in_json,327,2
e47793c3add0,T4a,Mi12,-1,-1,1.0,,1,hull_filled,327,
e47793c3add0,T4a,Mi12,-1,0,1.0,,1,hull_filled,327,
e99426ca9433,T4a,T4a,-1,0,2.56862735748291,2.5686274509803924,1,in_json,328,0
e99426ca9433,T4a,T4a,0,1,1.0181818008422852,1.018181818181818,1,in_json,328,1
e99426ca9433,T4a,T4a,-1,1,1.545454502105713,1.5454545454545454,1,in_json,328,2
e99426ca9433,T4a,T4a,-1,-1,1.0,1,1,in_json,328,3
e99426ca9433,T4a,T4a,1,0,2.4901959896087646,2.4901960784313726,1,in_json,328,4
e99426ca9433,T4a,T4a,0,-1,3.1666667461395264,3.1666666666666665,1,in_json,328,5
e99426ca9433,T4a,T4a,1,-1,2.799999952316284,2.8,1,in_json,328,6
e99426ca9433,T4a,T4a,2,0,1.0,1,1,in_json,328,7
e99426ca9433,T4a,T4a,-5,-2,4.333333492279053,4.333333333333333,1,in_json,328,8
e99426ca9433,T4a,T4a,5,2,1.0,1,1,in_json,328,9
e99426ca9433,T4a,T4a,-3,-1,1.0,,1,hull_filled,328,
e99426ca9433,T4a,T4a,-2,-1,1.0,,1,hull_filled,328,
e99426ca9433,T4a,T4a,-2,0,1.0,,1,hull_filled,328,
e99426ca9433,T4a,T4a,0,0,1.0,,1,hull_filled,328,
e99426ca9433,T4a,T4a,1,1,1.0,,1,hull_filled,328,
e99426ca9433,T4a,T4a,2,1,1.0,,1,hull_filled,328,
e99426ca9433,T4a,T4a,3,1,1.0,,1,hull_filled,328,
b5200aea9761,T4a,T4c,0,2,1.0,1,1,in_json,329,0
b5200aea9761,T4a,T4c,0,0,1.3333333730697632,1.3333333333333333,1,in_json,329,1
43f7241c6222,T4a,T5a,-1,0,2.7058823108673096,2.7058823529411766,1,in_json,330,0
43f7241c6222,T4a,T5a,0,1,1.2549020051956177,1.2549019607843137,1,in_json,330,1
43f7241c6222,T4a,T5a,-1,1,1.372549057006836,1.3725490196078431,1,in_json,330,2
43f7241c6222,T4a,T5a,-2,1,1.0930233001708984,1.0930232558139534,1,in_json,330,3
43f7241c6222,T4a,T5a,1,0,1.0612244606018066,1.0612244897959184,1,in_json,330,4
43f7241c6222,T4a,T5a,0,-1,1.5357142686843872,1.5357142857142858,1,in_json,330,5
43f7241c6222,T4a,T5a,1,-1,1.0555555820465088,1.0555555555555556,1,in_json,330,6
43f7241c6222,T4a,T5a,0,0,1.9444444179534912,1.9444444444444444,1,in_json,330,7
2eb08e528c1f,T4a,TmY14,-1,0,1.3928571939468384,1.3928571428571428,1,in_json,331,0
2eb08e528c1f,T4a,TmY14,-1,1,1.3666666746139526,1.3666666666666667,1,in_json,331,1
2eb08e528c1f,T4a,TmY14,0,-1,1.4642857313156128,1.4642857142857142,1,in_json,331,2
2eb08e528c1f,T4a,TmY14,0,0,1.1034482717514038,1.103448275862069,1,in_json,331,3
014fbffac902,T4a,TmY18,0,1,1.5,1.5,1,in_json,332,0
014fbffac902,T4a,TmY18,1,0,1.0,1,1,in_json,332,1
014fbffac902,T4a,TmY18,0,0,1.7272727489471436,1.7272727272727273,1,in_json,332,2
e867ef8fdbdf,T4b,CT1(M10),0,0,6.0,6.0,1,in_json,333,0
80efc31a42f0,T4b,Mi9,0,0,2.25,2.25,1,in_json,334,0
b8b46e0f47c9,T4b,T4b,-1,0,1.8392857313156128,1.8392857142857142,1,in_json,335,0
b8b46e0f47c9,T4b,T4b,0,1,2.75,2.75,1,in_json,335,1
b8b46e0f47c9,T4b,T4b,-1,1,3.875,3.875,1,in_json,335,2
b8b46e0f47c9,T4b,T4b,1,0,2.375,2.375,1,in_json,335,3
b8b46e0f47c9,T4b,T4b,0,-1,1.4642857313156128,1.4642857142857142,1,in_json,335,4
b8b46e0f47c9,T4b,T4b,1,-1,1.8275861740112305,1.8275862068965518,1,in_json,335,5
b8b46e0f47c9,T4b,T4b,0,0,1.0,,1,hull_filled,335,
d6a9966420b3,T4b,T4c,0,0,1.0909091234207153,1.0909090909090908,1,in_json,336,0
be58a9f75002,T4b,T5b,-1,0,1.3275861740112305,1.3275862068965518,1,in_json,337,0
be58a9f75002,T4b,T5b,1,0,1.2115384340286255,1.2115384615384615,1,in_json,337,1
be58a9f75002,T4b,T5b,0,-1,1.5762711763381958,1.576271186440678,1,in_json,337,2
be58a9f75002,T4b,T5b,1,-1,1.0185185670852661,1.0185185185185186,1,in_json,337,3
be58a9f75002,T4b,T5b,0,0,1.5245901346206665,1.5245901639344261,1,in_json,337,4
010cf5068a97,T4b,TmY15,0,1,0.3160112500190735,0.3160112359550562,1,in_json,338,0
010cf5068a97,T4b,TmY15,-1,1,0.6741573214530945,0.6741573033707866,1,in_json,338,1
010cf5068a97,T4b,TmY15,1,0,0.25280898809432983,0.25280898876404495,1,in_json,338,2
010cf5068a97,T4b,TmY15,1,-1,0.21067415177822113,0.2106741573033708,1,in_json,338,3
010cf5068a97,T4b,TmY15,0,0,0.42134830355644226,0.4213483146067416,1,in_json,338,4
010cf5068a97,T4b,TmY15,-1,0,0.2633427083492279,0.2633426966292135,1,in_json,338,5
010cf5068a97,T4b,TmY15,1,-5,0.42134830355644226,0.4213483146067416,1,in_json,338,6
010cf5068a97,T4b,TmY15,-1,-1,0.2633427083492279,0.2633426966292135,1,in_json,338,7
010cf5068a97,T4b,TmY15,2,-2,0.21067415177822113,0.2106741573033708,1,in_json,338,8
010cf5068a97,T4b,TmY15,2,-1,0.25280898809432983,0.25280898876404495,1,in_json,338,9
010cf5068a97,T4b,TmY15,0,-1,0.5898876190185547,0.5898876404494382,1,in_json,338,10
010cf5068a97,T4b,TmY15,1,-2,0.632022500038147,0.6320224719101124,1,in_json,338,11
010cf5068a97,T4b,TmY15,6,-4,0.4915730357170105,0.49157303370786526,1,in_json,338,12
010cf5068a97,T4b,TmY15,0,-3,1.0,,1,hull_filled,338,
010cf5068a97,T4b,TmY15,0,-2,1.0,,1,hull_filled,338,
010cf5068a97,T4b,TmY15,1,-4,1.0,,1,hull_filled,338,
010cf5068a97,T4b,TmY15,1,-3,1.0,,1,hull_filled,338,
010cf5068a97,T4b,TmY15,2,-4,1.0,,1,hull_filled,338,
010cf5068a97,T4b,TmY15,2,-3,1.0,,1,hull_filled,338,
010cf5068a97,T4b,TmY15,3,-4,1.0,,1,hull_filled,338,
010cf5068a97,T4b,TmY15,3,-3,1.0,,1,hull_filled,338,
010cf5068a97,T4b,TmY15,3,-2,1.0,,1,hull_filled,338,
010cf5068a97,T4b,TmY15,4,-4,1.0,,1,hull_filled,338,
010cf5068a97,T4b,TmY15,4,-3,1.0,,1,hull_filled,338,
010cf5068a97,T4b,TmY15,5,-4,1.0,,1,hull_filled,338,
aefa450a5e97,T4c,CT1(M10),0,0,4.0,4.0,1,in_json,339,0
452cd1037da6,T4c,Mi9,0,0,1.7692307233810425,1.7692307692307692,1,in_json,340,0
50ece94aad4c,T4c,T4c,-1,0,1.5,1.5,1,in_json,341,0
50ece94aad4c,T4c,T4c,0,1,1.0847457647323608,1.0847457627118644,1,in_json,341,1
50ece94aad4c,T4c,T4c,-1,1,2.125,2.125,1,in_json,341,2
50ece94aad4c,T4c,T4c,1,0,1.0,1,1,in_json,341,3
50ece94aad4c,T4c,T4c,0,-1,2.0,2,1,in_json,341,4
50ece94aad4c,T4c,T4c,0,0,1.0,,1,hull_filled,341,
0cc29e8fa6bc,T4c,T5c,0,1,1.1428571939468384,1.1428571428571428,1,in_json,342,0
0cc29e8fa6bc,T4c,T5c,-1,1,1.2222222089767456,1.2222222222222223,1,in_json,342,1
0cc29e8fa6bc,T4c,T5c,1,0,1.2264150381088257,1.2264150943396226,1,in_json,342,2
0cc29e8fa6bc,T4c,T5c,0,0,1.4576271772384644,1.4576271186440677,1,in_json,342,3
d6d25452cf8a,T4c,TmY4,-1,0,1.25,1.25,1,in_json,343,0
d6d25452cf8a,T4c,TmY4,0,1,1.375,1.375,1,in_json,343,1
d6d25452cf8a,T4c,TmY4,-1,1,1.0,1,1,in_json,343,2
d6d25452cf8a,T4c,TmY4,2,-1,1.7142857313156128,1.7142857142857142,1,in_json,343,3
d6d25452cf8a,T4c,TmY4,-1,2,2.125,2.125,1,in_json,343,4
d6d25452cf8a,T4c,TmY4,1,0,1.375,1.375,1,in_json,343,5
d6d25452cf8a,T4c,TmY4,0,-1,2.375,2.375,1,in_json,343,6
d6d25452cf8a,T4c,TmY4,0,2,2.2857143878936768,2.2857142857142856,1,in_json,343,7
d6d25452cf8a,T4c,TmY4,1,-2,1.25,1.25,1,in_json,343,8
d6d25452cf8a,T4c,TmY4,1,-1,3.25,3.25,1,in_json,343,9
d6d25452cf8a,T4c,TmY4,-1,3,3.8333332538604736,3.8333333333333335,1,in_json,343,10
d6d25452cf8a,T4c,TmY4,0,0,1.125,1.125,1,in_json,343,11
d6d25452cf8a,T4c,TmY4,2,-4,1.4285714626312256,1.4285714285714286,1,in_json,343,12
d6d25452cf8a,T4c,TmY4,5,-4,3.6666667461395264,3.6666666666666665,1,in_json,343,13
d6d25452cf8a,T4c,TmY4,-1,4,1.375,1.375,1,in_json,343,14
d6d25452cf8a,T4c,TmY4,-2,4,1.399999976158142,1.4,1,in_json,343,15
d6d25452cf8a,T4c,TmY4,2,-3,2.2857143878936768,2.2857142857142856,1,in_json,343,16
d6d25452cf8a,T4c,TmY4,0,5,1.25,1.25,1,in_json,343,17
d6d25452cf8a,T4c,TmY4,-2,5,2.1666667461395264,2.1666666666666665,1,in_json,343,18
d6d25452cf8a,T4c,TmY4,-1,5,1.2000000476837158,1.2,1,in_json,343,19
d6d25452cf8a,T4c,TmY4,1,-3,1.125,1.125,1,in_json,343,20
d6d25452cf8a,T4c,TmY4,0,3,1.0,,1,hull_filled,343,
d6d25452cf8a,T4c,TmY4,0,4,1.0,,1,hull_filled,343,
d6d25452cf8a,T4c,TmY4,1,1,1.0,,1,hull_filled,343,
d6d25452cf8a,T4c,TmY4,1,2,1.0,,1,hull_filled,343,
d6d25452cf8a,T4c,TmY4,1,3,1.0,,1,hull_filled,343,
d6d25452cf8a,T4c,TmY4,2,-2,1.0,,1,hull_filled,343,
d6d25452cf8a,T4c,TmY4,2,0,1.0,,1,hull_filled,343,
d6d25452cf8a,T4c,TmY4,2,1,1.0,,1,hull_filled,343,
d6d25452cf8a,T4c,TmY4,3,-3,1.0,,1,hull_filled,343,
d6d25452cf8a,T4c,TmY4,3,-2,1.0,,1,hull_filled,343,
d6d25452cf8a,T4c,TmY4,3,-1,1.0,,1,hull_filled,343,
d6d25452cf8a,T4c,TmY4,4,-3,1.0,,1,hull_filled,343,
8e79314b78e3,T4c,TmY14,-1,1,1.0645161867141724,1.064516129032258,1,in_json,344,0
09828a57a790,T4c,TmY15,1,1,0.2209363430738449,0.2209363492898474,1,in_json,345,0
09828a57a790,T4c,TmY15,0,1,0.3037874698638916,0.3037874802735402,1,in_json,345,1
09828a57a790,T4c,TmY15,-1,1,0.3093108832836151,0.30931088900578635,1,in_json,345,2
09828a57a790,T4c,TmY15,-1,2,0.19331930577754974,0.1933193056286165,1,in_json,345,3
09828a57a790,T4c,TmY15,1,0,0.37559178471565247,0.37559179379274055,1,in_json,345,4
09828a57a790,T4c,TmY15,0,-1,0.25775906443595886,0.25775907417148863,1,in_json,345,5
09828a57a790,T4c,TmY15,0,2,0.28721725940704346,0.28721725407680165,1,in_json,345,6
09828a57a790,T4c,TmY15,1,-1,0.5523408651351929,0.5523408732246184,1,in_json,345,7
09828a57a790,T4c,TmY15,-1,3,0.3093108832836151,0.30931088900578635,1,in_json,345,8
09828a57a790,T4c,TmY15,0,0,0.6407154202461243,0.6407154129405574,1,in_json,345,9
09828a57a790,T4c,TmY15,-1,0,0.15465544164180756,0.15465544450289317,1,in_json,345,10
09828a57a790,T4c,TmY15,5,-4,0.2209363430738449,0.2209363492898474,1,in_json,345,11
09828a57a790,T4c,TmY15,-1,4,0.33140453696250916,0.3314045239347711,1,in_json,345,12
09828a57a790,T4c,TmY15,2,1,0.47869542241096497,0.478695423461336,1,in_json,345,13
09828a57a790,T4c,TmY15,2,-3,0.11046817153692245,0.1104681746449237,1,in_json,345,14
09828a57a790,T4c,TmY15,-2,-1,0.5523408651351929,0.5523408732246184,1,in_json,345,15
09828a57a790,T4c,TmY15,2,-2,0.24302998185157776,0.24302998421883215,1,in_json,345,16
09828a57a790,T4c,TmY15,1,-2,0.2209363430738449,0.2209363492898474,1,in_json,345,17
09828a57a790,T4c,TmY15,-2,3,0.24302998185157776,0.24302998421883215,1,in_json,345,18
