# source=flyvis 1.2.0 : connectome/fib25-fib19_v2.2.json; json_sha256=bfbb0766251ff09e22723d0ebbf7b14793e70b3ae8ad0eea64eac9d28223351a; compiled=FLYVIS_ROOT_DIR/connectome/ConnectomeFromAvgFilters_0000 (extent 15, n_syn_fill 1); script=results/genome/bank/extract_bank.py sha256=eea3815e8b0b79290d77b22dc3a5085bd8f3ee8ed4299ea1d449bc02b475f4c6; see bank.meta.json; birth_id=sha256('cs-birth-v1|type|NAME' or 'cs-birth-v1|pair|SRC->TAR')[:12]; next_display_no=671; rule=REGISTRY.md
birth_id,display_no,kind,birth_key,generation_born,parent_ids,src_birth_id,tar_birth_id,expressed_in_compiled_bank,content_sha256
a0be8a07d297,438,pair,pair:T5c>TmY15,0,,4236c6342cc5,18fb00442a43,True,4fc9dee4f816bf72ce84158c80bde20273673ac8142651e6292bfb6f8ae3849e
3623aba7db2b,439,pair,pair:T5c>TmY4,0,,4236c6342cc5,887ba31d1e5d,True,a6096e4c96c5ed7e077cdd4668782102ac92ea981f9b15d09440a2e3dd4e84fa
5ddbe3cf363a,440,pair,pair:T5d>CT1(Lo1),0,,f0bbaae7f4af,7c280b5b9f34,True,f7a6f975bfa96d9e1d5163698c5452477ec8e76b3f248947ddd83923b10d047b
ab8338833535,441,pair,pair:T5d>T2,0,,f0bbaae7f4af,2c81c87fcf2c,True,402eca78100540b0af133068368d9d095dff20d768a6b133960ad4a09642fb17
b594d70a2aa8,442,pair,pair:T5d>T4d,0,,f0bbaae7f4af,0645a54521a8,True,241c13aaf48f13eaeef2e38025942c2ed27bde06151d6e08a03ba39161506943
bc75239611ee,443,pair,pair:T5d>T5d,0,,f0bbaae7f4af,f0bbaae7f4af,True,af7535399ce13c408c2b2edcde44a54cd7228793213bbd5f8c55e896798de3f6
3378806df5d2,444,pair,pair:T5d>TmY15,0,,f0bbaae7f4af,18fb00442a43,True,93e9c753a3c4b9ca5168252c4493689a4145b51b047d4622392b46dd25c2b627
d557d51211af,445,pair,pair:T5d>TmY4,0,,f0bbaae7f4af,887ba31d1e5d,True,e6d7ecb38f275680a1fb0b0c18a75b2ad9f8544e3705e0852f2c9feb51e547ad
caf72a09760c,446,pair,pair:Tm1>C3,0,,6b080cbcddcf,6182a4f16e6d,True,e9107417276170521eac9abf4fd2306c365dd2c5c779edb577a7b4df4039812c
2b2c1a1d1c0a,447,pair,pair:Tm1>CT1(Lo1),0,,6b080cbcddcf,7c280b5b9f34,True,f9e343ac0f2e28c41fdb54cd962377c69ebc6a43e9b2f102890b04bfbfd401d5
b7615dc470c5,448,pair,pair:Tm1>L2,0,,6b080cbcddcf,36f25ce16c8f,True,f3a80665f10167687f10183f7b8ed05e9feecd0254bbab7856b27faa1fecca42
02b40beb0481,449,pair,pair:Tm1>L5,0,,6b080cbcddcf,cc98a8db805e,True,c2a0d4a5303207e9a491ab28cb903be0f0f3d8720bfa04c6aaa7d78c4f1d7f13
54a5b246f11b,450,pair,pair:Tm1>Lawf2,0,,6b080cbcddcf,3a1e8d7d01c3,True,5bd7e902d4754dad5d083f359a0d28cf6f6db132cee2e6ef67f8932b3966e84d
a744a725f76e,451,pair,pair:Tm1>Mi1,0,,6b080cbcddcf,af1ee12c7a13,True,dcae099e4f39aa1c1a8cbfebebe773ac10f5c98a8e0dcff125e267e2f238eedc
1e837811cfdc,452,pair,pair:Tm1>Mi12,0,,6b080cbcddcf,22599a5bd694,True,3fad5647892adaf2c204f3f421c40cb1394fcc70edd087d612167ecfb473c1b4
325a2af06fce,453,pair,pair:Tm1>Mi13,0,,6b080cbcddcf,7fd7d345df8e,True,8a0d76b8bd856fa7b99355f4856b112eb2c663c9d4781fd10c025391aaf7c032
35367cdb6e2c,454,pair,pair:Tm1>Mi2,0,,6b080cbcddcf,8d98b9eb6175,True,351661d04cfa6a7e1c4dec845674cac847a00231f8c4a41107b3002e33295204
bf733077a226,455,pair,pair:Tm1>Mi4,0,,6b080cbcddcf,7c9f2d10b0f7,True,f4c70540186bd8273a95f0326d3fd22701d05e10bad421a9755c5fe3a7f42c41
3572df37042f,456,pair,pair:Tm1>Mi9,0,,6b080cbcddcf,760f78ba3287,True,3671d220391b17f38a8809f35e3e80f94cb0a07327bd598a107ef77fcb90ccf0
e21a4ca6c933,457,pair,pair:Tm1>T1,0,,6b080cbcddcf,7fccce4faa2f,True,e050c5837a90409adee0e1c266646b453b561d52758e96f93ef06d67b572a2b9
f768b23b039d,458,pair,pair:Tm1>T2,0,,6b080cbcddcf,2c81c87fcf2c,True,5c501493128e47886e936a2218c687965cdbe911d2bf167ab4b42767b813f251
baf09e4884f3,459,pair,pair:Tm1>T2a,0,,6b080cbcddcf,e4707238632a,True,a77223cc4044e78a8bc888c5043f02749dfec5548f79a2902e58650235fe44f2
30fd00b60663,460,pair,pair:Tm1>T3,0,,6b080cbcddcf,3b9aa8bb490c,True,c59b0c2d7b537ab75f6483324f0c85ab5d04fb432ad1f2366b2a3fa925e2e328
d3c1797269cf,461,pair,pair:Tm1>T5a,0,,6b080cbcddcf,9fd1579bc37e,True,e4401d5f63614c9de8c9f4b287c1ed32a77a9b32d17fa4a0e015fcbfa9da67fb
6d8db83c7c7c,462,pair,pair:Tm1>T5b,0,,6b080cbcddcf,3c304e466112,True,ea2bcab9ebb5d52b854477550c9e6ffa961d96d8f6f1f3b2c077b853b7bc52c9
0a06d7b2574e,463,pair,pair:Tm1>T5c,0,,6b080cbcddcf,4236c6342cc5,True,7502e3e120caa455bf8a76ce4cd93588db460116cd0fc9a6ea32c2fbefa38c05
5efaa17ecac4,464,pair,pair:Tm1>T5d,0,,6b080cbcddcf,f0bbaae7f4af,True,b189c941ca62ad99c97e892e2c68b768983614d7f840dfd92740fd3de1b4d38e
28fb2cf6cea8,465,pair,pair:Tm1>Tm2,0,,6b080cbcddcf,1716679973ed,True,6e342d835da70fa111a726171583d0562646d7abeadc3a070634922d2c2f434f
2cbf7f3e0b1c,466,pair,pair:Tm1>Tm20,0,,6b080cbcddcf,5202f2beeefe,True,2cde93f48899869ef7ca291d911a00e29ddc3c82243610b84986c9427c0d6c63
a69fd3974387,467,pair,pair:Tm1>Tm28,0,,6b080cbcddcf,0a8ba80929dc,True,09cc9fe3c4944f409bb302d9bb28e56ea79023d6d00ade01bccb5a9d639fe444
cda9409ccc03,468,pair,pair:Tm1>Tm4,0,,6b080cbcddcf,8f9d79739978,True,7f12118085369d7f7f1a3dfea4fefcb3a5a64abb7ea43d1066ce13bc163216b9
352181f1a7e7,469,pair,pair:Tm1>Tm5Y,0,,6b080cbcddcf,05257d37421c,True,c2d8d1889cfc367840f31c55255af2d6eaf36013451390e5789039946cd7b824
eb46d10dc955,470,pair,pair:Tm1>Tm9,0,,6b080cbcddcf,d00cef6913df,True,46b0476e06312fdfab7361fee63fa79c8eceacad894ee8cb23bf3709b3f0e179
3307d396b491,471,pair,pair:Tm1>TmY15,0,,6b080cbcddcf,18fb00442a43,True,b67090a342475e5f7b5bad35120cf84a7cdae3ac8ddd1ff050970c7e07e7f600
0c288db54fab,472,pair,pair:Tm1>TmY4,0,,6b080cbcddcf,887ba31d1e5d,True,80ca76b64e4a9c5bb3b0d72d145668abcdcb791113251e810df239de34ea9802
16b90f0295da,473,pair,pair:Tm1>TmY9,0,,6b080cbcddcf,7af2610d274e,True,849528bf45a0d26643cb1b458eefdbcda687396504e9a6ada43822ceb88b8c69
f04db8ebe14b,474,pair,pair:Tm16>Lawf1,0,,7a0908bbdc11,2627beca1340,True,61a286437644ec253468ded9cf8c75ba79028a616d71302994124f6d70461839
3289375b1cd9,475,pair,pair:Tm16>Lawf2,0,,7a0908bbdc11,3a1e8d7d01c3,True,ad34e9f40d416df80ed2ba91b7a73b4a8dc3c1e9c2631fa56e1bfa6bf7da134b
8f7b563dfcfa,476,pair,pair:Tm16>Mi9,0,,7a0908bbdc11,760f78ba3287,True,3fb6524e4b008d3bee631367e89b4c05d87c519112b31cac8d8e72d8d246c26c
3fea6b6e7784,477,pair,pair:Tm16>T2,0,,7a0908bbdc11,2c81c87fcf2c,True,91fad51ee4de1b2ccf4910711309135607a0e70773314c5acd5779710f2e92ee
20cb38224cde,478,pair,pair:Tm16>Tm1,0,,7a0908bbdc11,6b080cbcddcf,True,e24e9399a6736f6f03d3d5aff613713b7797a63c3d4eb6cebacbac471bf65268
9932e323af43,479,pair,pair:Tm16>Tm2,0,,7a0908bbdc11,1716679973ed,True,bb6e74db2120243e9011b925099c6141439396abafeec5642c3f813deab31681
828583b46ac0,480,pair,pair:Tm16>Tm4,0,,7a0908bbdc11,8f9d79739978,True,f16bae97e73a77ad7ffa1a59b50e05e386ddc5727979ced6005977d47a1dbf34
61e762500877,481,pair,pair:Tm16>Tm5Y,0,,7a0908bbdc11,05257d37421c,True,4268f1282833398d9fbbd570cac5ff1a1d559b9c30eb7c1ffd44d9f55bcb8bdc
dd17591d446f,482,pair,pair:Tm16>Tm5c,0,,7a0908bbdc11,2455576c666d,True,864ba187d917b6889095543411ff874e239bed38533de40f916da8715eee15d2
c75081551002,483,pair,pair:Tm16>Tm9,0,,7a0908bbdc11,d00cef6913df,True,e7e7569efe7aeb088f3f85567ef9016bbe3fdaa13b48c2f90027835d82ebb692
d21b988cd05f,484,pair,pair:Tm16>TmY10,0,,7a0908bbdc11,d1d3392c46d1,True,8040c91529fc9eb876fff048165bcddc092e304131b1f202073fc6cc92bd15ee
1a3bce0250bd,485,pair,pair:Tm16>TmY13,0,,7a0908bbdc11,e8c21941580e,True,b8dc53aafd98bce417ef773cf33cb2d3a0ab1b5ed073c9006659d59933b507bd
15582e088817,486,pair,pair:Tm16>TmY14,0,,7a0908bbdc11,28a670a5d3c8,True,4961a0bbde9651451f097b6200c940c2cb6ada2b397a5c7105882f7d1a2fd1c4
f821a288a0a9,487,pair,pair:Tm16>TmY3,0,,7a0908bbdc11,607b8ed34a33,True,ba400e9871377ccf6f350b6bc721715c2e7d8407a35e62b7d85a71ccc331dfa5
6983d439c405,488,pair,pair:Tm16>TmY5a,0,,7a0908bbdc11,3ad6ff7262ce,True,596f6c487edad80b3f64da4a7f324cd85737372a6ac36aae5d48af35098fba16
e4b28577eab0,489,pair,pair:Tm2>C3,0,,1716679973ed,6182a4f16e6d,True,a820a573f9544ff27903b248d3ab07a09add2c625e0909042d96ab81e920cda6
ce6fa4a3bc28,490,pair,pair:Tm2>CT1(Lo1),0,,1716679973ed,7c280b5b9f34,True,2d806ac9449c09d01b894be23c88eab7cbfce18e4965b37672b389016ad9e652
9cdb1f520771,491,pair,pair:Tm2>L2,0,,1716679973ed,36f25ce16c8f,True,3ef31821fd829d5e28ab92f335075a0998831f5b680f0f7bfb1027d962ab6188
90722a73cc62,492,pair,pair:Tm2>L5,0,,1716679973ed,cc98a8db805e,True,cbb3b852493da1dae16af990cf0ff63628f0e2c23d52e629a37251dd472fa98f
308b14ff5740,493,pair,pair:Tm2>Lawf1,0,,1716679973ed,2627beca1340,True,b2ea5ab0cc622fda038b19525339e5e49730336519be7f26e6092b2087a0dd83
e4f9edc1b06f,494,pair,pair:Tm2>Mi4,0,,1716679973ed,7c9f2d10b0f7,True,0ad762d61d7e4bd1c11554d4a353660a04a11e372dc3d47cc6890bc225a26e03
6dbcd6c20ba7,495,pair,pair:Tm2>Mi9,0,,1716679973ed,760f78ba3287,True,4ca4c0867453473a6d763891a26b6e312ceca973fd1f6f25d807148425687229
9b52081b7f95,496,pair,pair:Tm2>T2,0,,1716679973ed,2c81c87fcf2c,True,b065d61570c3e163f76ec76ce7f12431b8373fe25ecfa8d06125c48e25f81574
f61563ea115d,497,pair,pair:Tm2>T2a,0,,1716679973ed,e4707238632a,True,65f0fbab02c1c774c08a8bc12e61e0967d06a9f418b09568b9041dd437381436
b27778c1fc38,498,pair,pair:Tm2>T5a,0,,1716679973ed,9fd1579bc37e,True,6989f12a7426473b3081bc41f3064bf789b6649d78bedf2468cbdb26f61d7a9f
eb76bafec6d5,499,pair,pair:Tm2>T5b,0,,1716679973ed,3c304e466112,True,dc0ff4f63cd32f0c3090eda230ad478369b250d9fa4e03b02c3ada5c59aa5ebc
a8177c65489a,500,pair,pair:Tm2>T5c,0,,1716679973ed,4236c6342cc5,True,1b8ed10bf25f900c684c5c9ceb141a204678225e285e020815920b4466f669a4
40ad1dc407ff,501,pair,pair:Tm2>T5d,0,,1716679973ed,f0bbaae7f4af,True,1a7c5dae04e129bc29c6674a94ca836f8c3ef84576904a6910e92b229ce834cf
acbe84b052f2,502,pair,pair:Tm2>Tm1,0,,1716679973ed,6b080cbcddcf,True,6e3fd68eac6024f398faa42ae41790b5f512308cdbbea5055f475759388fa253
f33f7f6b574f,503,pair,pair:Tm2>Tm28,0,,1716679973ed,0a8ba80929dc,True,a55ba4940c4f98994a9f51d6f34b159c44e22a7636d96fb305c90ba85b96765a
05007353d9a2,504,pair,pair:Tm2>Tm4,0,,1716679973ed,8f9d79739978,True,2200dc27e1e1c55810a46962b4d7711791dbf9ddab73f27ecc89de08667aaebb
05876b1ef0f8,505,pair,pair:Tm2>Tm9,0,,1716679973ed,d00cef6913df,True,475f2bc6a3e41b6f080ef817bf1043dbd8fb2e766ab8adc4e9d1e75458839d8e
695fd02f30a3,506,pair,pair:Tm2>TmY13,0,,1716679973ed,e8c21941580e,True,b2452ab0bf0e625d4dd3ed13d2d7dc76cb4be4a0454d7497453e3e2644dc807c
dce78852f7f1,507,pair,pair:Tm2>TmY15,0,,1716679973ed,18fb00442a43,True,73bf0a436b609086afaf3f803e9d0950076333469e589e5122762cb720dac1e2
61ed8dd264a1,508,pair,pair:Tm2>TmY18,0,,1716679973ed,dd5eb1fb0caf,True,bf6857b7cb10f7fb149aa277af337e12e0ab5713dcf5f4673631036062eb5c24
7934cb308844,509,pair,pair:Tm2>TmY3,0,,1716679973ed,607b8ed34a33,True,56d0208753296adf6b290226b868f7481944f67412b798d8c08ffb628ea3fab2
20ea2967e1c4,510,pair,pair:Tm2>TmY4,0,,1716679973ed,887ba31d1e5d,True,36d6b68c9542c63a1ade57cde962abe58a3cc1c20892d655d8ebb41829c34f5b
b3c3d368a74a,511,pair,pair:Tm20>Mi2,0,,5202f2beeefe,8d98b9eb6175,True,480ddbc1cd9bae72707569babf510e8cfb00cb2d978992b3aeb1e2b9505fffc7
a41b94975c7b,512,pair,pair:Tm20>Mi9,0,,5202f2beeefe,760f78ba3287,True,0eeb70032ba3682efc2d61112fe230af6f687d6b25829cd3a57af68023b60eac
87b808ad1f25,513,pair,pair:Tm20>Tm20,0,,5202f2beeefe,5202f2beeefe,True,50d8e4e2967643aafde69ded327c9f71c98231e999848f3e9322508fc6641b73
d5d32dafa20d,514,pair,pair:Tm20>Tm5Y,0,,5202f2beeefe,05257d37421c,True,e37b778fc1e816d3241b938ee3bcfc949b2b5e3639ee291ba500a5c1d3c0a676
381fb63974ff,515,pair,pair:Tm20>Tm9,0,,5202f2beeefe,d00cef6913df,True,14f5294437785aa4adca8d61a2771d4a89eabdfbe416e1d5340b832143ff0d59
4d0f52eb3c36,516,pair,pair:Tm28>Tm5Y,0,,0a8ba80929dc,05257d37421c,True,c20ce305dfac243f47b75469c19aa5666b1f7d7fa96605df8f3cab7ee5801a6b
5268f8757970,517,pair,pair:Tm28>TmY4,0,,0a8ba80929dc,887ba31d1e5d,True,8114036f01b76d7b188468b61379b6a95ef5fe077764355c7cc8ce2f0b5f8ebe
d07ca5abc1dc,518,pair,pair:Tm28>TmY9,0,,0a8ba80929dc,7af2610d274e,True,3c9c68851dac07fc519349b19bd1b2622055899176ee592afb41976aa6226f18
afec25957712,519,pair,pair:Tm3>L1,0,,1d04dc9e4e44,ad5110ebac00,True,ee906704ff9119460d8360be2da37ed9f8f1ce7ad6d95c9e083776e03ec08a13
d68965b1c55a,520,pair,pair:Tm3>Lawf1,0,,1d04dc9e4e44,2627beca1340,True,987aa1274f9d5844346e9757a1609fcc34bf1fa819bcd78b8662ce22f9476342
ae85ea3a5718,521,pair,pair:Tm3>Lawf2,0,,1d04dc9e4e44,3a1e8d7d01c3,True,a605c9566af18ac699b5c2302301dd230325fcaebbe56746230fc946ee3b6fa0
7733bb759142,522,pair,pair:Tm3>Mi1,0,,1d04dc9e4e44,af1ee12c7a13,True,50d10e5b03b4d75fb65990b19e1e12b7dc98145cd6e9c83ab363e056caa964b2
41c6259e111d,523,pair,pair:Tm3>Mi11,0,,1d04dc9e4e44,f8c7207459cd,True,c10b7fab8a9d9122c90568eb2d068e66524b11b652f0a7e1f13b5f262731cb37
21b7bf5ac583,524,pair,pair:Tm3>Mi14,0,,1d04dc9e4e44,b33da6e1384a,True,6a7610a80762195a08f8e4258a8995df6acd6b826eb84f5045ef617a319c3963
bf61536e7750,525,pair,pair:Tm3>T2,0,,1d04dc9e4e44,2c81c87fcf2c,True,a10e01ac18e4da488ceccb0888e38a2064610eb3d4214fab3f14254d1d287d48
7b14e9acaf71,526,pair,pair:Tm3>T2a,0,,1d04dc9e4e44,e4707238632a,True,ea43b87b812bed8c11fceb112d76c4066d3f65d19cd4e1b7fa06629b15b1f4cd
b64d9b84e2d1,527,pair,pair:Tm3>T3,0,,1d04dc9e4e44,3b9aa8bb490c,True,96378952e4c0e8dd4a99757be479bc472b7ac246c13419f362b118004fa260cb
9e282a1c8dfb,528,pair,pair:Tm3>T4a,0,,1d04dc9e4e44,a722a78be07c,True,2d937f903bd8d432000f1dccfa609f8be34991089db6f86862ac390283bce10c
3d2e3eef51d7,529,pair,pair:Tm3>T4b,0,,1d04dc9e4e44,8dac2399d9d3,True,4f818e4055079d30b36b0e3e040779d2e06d19253293dff9d7ed583b020b01d9
440616171af9,530,pair,pair:Tm3>T4c,0,,1d04dc9e4e44,3a2a1325fb93,True,8270729a9ffbacd4de89e2879edcadb392ed39f798add4fa7b140124829f6b34
28f9ab435364,531,pair,pair:Tm3>T4d,0,,1d04dc9e4e44,0645a54521a8,True,a989e23544abb0a8b044b98f119e9dfd0b3c9c1b5efea97c79779a54d1b15f3e
60c45125a1f6,532,pair,pair:Tm3>Tm3,0,,1d04dc9e4e44,1d04dc9e4e44,True,91a7713365eb901630f742a4e4a6ec2f89aa863594817a40e041588e2f6cb867
01eab188272d,533,pair,pair:Tm3>Tm30,0,,1d04dc9e4e44,fabbe5261153,True,d8e4cb527328366425a37f4d6eca231347c50b11da9e09b9a55e0e3350b0b26c
e6cf64a46d64,534,pair,pair:Tm3>Tm4,0,,1d04dc9e4e44,8f9d79739978,True,fab61af1ae346d6de91b243daf88b40c4c938658868561477a331c23256df056
1623b5e364fc,535,pair,pair:Tm3>TmY13,0,,1d04dc9e4e44,e8c21941580e,True,2ed1b02daf0f64fef0d2ef1c92002b503ec9599d6503bd79180b2df7021073af
c4da0bb09a09,536,pair,pair:Tm3>TmY14,0,,1d04dc9e4e44,28a670a5d3c8,True,4911968800cf2e7064f0d05bb422811acbdb276721fd0ec43a3c1d56b8f248ba
e2ba9b47e4f8,537,pair,pair:Tm3>TmY15,0,,1d04dc9e4e44,18fb00442a43,True,7ac32320499e5a8851b032806aace799efd3938d9240eb9e745c29eb9b21f46c
da8b08d5185c,538,pair,pair:Tm3>TmY18,0,,1d04dc9e4e44,dd5eb1fb0caf,True,48958fa3f90eee8cb5216781c043f4272e7ca787ae7495b8c64416d105a983f8
1d6ed7b18489,539,pair,pair:Tm3>TmY3,0,,1d04dc9e4e44,607b8ed34a33,True,d98c26647edd8d61ef2aeaee434805be3e00ca1bf53638d75fcc4da189877fec
1dc544bc2e6c,540,pair,pair:Tm3>TmY5a,0,,1d04dc9e4e44,3ad6ff7262ce,True,06aba0065d0d6398779ab6e52caffff4fedf4ca368336cc5666ad2052f2f5b93
e8b1113983ac,541,pair,pair:Tm4>C3,0,,8f9d79739978,6182a4f16e6d,True,ef17cedcf8cf21bdc4cc7aca655b4c8310621eca244efa86015d00c8731b588c
203326b36f47,542,pair,pair:Tm4>Lawf2,0,,8f9d79739978,3a1e8d7d01c3,True,f932acce9bed73465824ca5b3cb7681a461619948b6539db99798236ac4c0eeb
67940c2bc03e,543,pair,pair:Tm4>Mi10,0,,8f9d79739978,59362ec08e0b,True,4eb2246c0e311cd9e5675a81ab46619c3ee32185340c56fbdc1b99192498f647
f74e94afe19c,544,pair,pair:Tm4>Mi12,0,,8f9d79739978,22599a5bd694,True,744a2136270c871634b359b65086238639fcb6b2c33babb015162c172f96de5d
0e8e72423c03,545,pair,pair:Tm4>Mi13,0,,8f9d79739978,7fd7d345df8e,True,da041879684f656c4e518bd17ca10aada59e87658b6ffe84fd64e428a7f3f07e
5f660ec17708,546,pair,pair:Tm4>Mi14,0,,8f9d79739978,b33da6e1384a,True,774cae20aa11198b6f0eae01a521848bd514c61944b282fcd360512326cb4fa1
b7934a629b83,547,pair,pair:Tm4>Mi4,0,,8f9d79739978,7c9f2d10b0f7,True,a456deeaa28778e6950fe18716cb75278fa09031ac49751cdf0b6338cf1a62d4
0f7927756214,548,pair,pair:Tm4>T2,0,,8f9d79739978,2c81c87fcf2c,True,90937cf4c0483d3c18e4497c8a4af59ca7f35184bf40929f94b1a9f9a48a67bd
a8051444571a,549,pair,pair:Tm4>T2a,0,,8f9d79739978,e4707238632a,True,a2a536e1405e20465f4ecfccac9bd1d3bb6f464712ee3aa6a81b198b4c3c58ec
46b25049c287,550,pair,pair:Tm4>T3,0,,8f9d79739978,3b9aa8bb490c,True,9b8a003fe4d711977f67b6c7b5c97e74afb8b24a1baa66583baba6e3043c639f
9cce88f9858a,551,pair,pair:Tm4>T5a,0,,8f9d79739978,9fd1579bc37e,True,fd2bcd1be1130e333b5db5639f1ff52fcc12cf5f58b57822705ce2424d595456
3aec27ec714d,552,pair,pair:Tm4>T5b,0,,8f9d79739978,3c304e466112,True,5e2ab0596b0d418729e35147764fb96a0ef61235de957d68bbd88eb0ad20adbf
be99d1f42599,553,pair,pair:Tm4>T5c,0,,8f9d79739978,4236c6342cc5,True,0c7a8cf176307aee08168a1ad45e4d9b445fdbe70b29151a492d8210b8e1d3ea
6b33241019d3,554,pair,pair:Tm4>T5d,0,,8f9d79739978,f0bbaae7f4af,True,bc556b660848f5bf103105a470234e5d2d1321361ba4c4b57b855a29437fa0d0
e45bb1cba310,555,pair,pair:Tm4>Tm3,0,,8f9d79739978,1d04dc9e4e44,True,4d7a6aadb648d9a8e0ed4cfcd96219a68e1c12673f697a590ad07a09b25699a7
b465931d5976,556,pair,pair:Tm4>Tm4,0,,8f9d79739978,8f9d79739978,True,3e7d9d5e48ca7e4fa0c40a24b412f77d01f5d7d7e1ad66315c601c22bd26e832
667ddb75d50a,557,pair,pair:Tm4>TmY13,0,,8f9d79739978,e8c21941580e,True,729921fee9c8697c6a2a0b136d6eab73598d32f4506077504284f1142cfd78a1
f608324871e2,558,pair,pair:Tm4>TmY14,0,,8f9d79739978,28a670a5d3c8,True,5812e4ff4c7352930898b12258778618b41369debf246a978e2b939b6f08da32
425678101fd8,559,pair,pair:Tm4>TmY15,0,,8f9d79739978,18fb00442a43,True,b1c9d8d9b86396f2b2396a98340d5725aaa7de4c03a3f99c25f4c32348847c29
7099acb3e54c,560,pair,pair:Tm4>TmY3,0,,8f9d79739978,607b8ed34a33,True,246798b746c830fa8e3fb2b65c439f86d84729405c842fcb45066d13e33f910e
342f714aed40,561,pair,pair:Tm4>TmY4,0,,8f9d79739978,887ba31d1e5d,True,7df143e5670eee2f6cb64eb36c0a8ad8deaa99585aa3e4d2b49213f4f34b90ba
1f324df9f6b7,562,pair,pair:Tm4>TmY5a,0,,8f9d79739978,3ad6ff7262ce,True,93d4182acd431ad6adcc7696745039f1bed33e720fc37003a88d8e1e087f714a
8311d1b0e4e7,563,pair,pair:Tm5Y>Tm20,0,,05257d37421c,5202f2beeefe,True,9adf07be5cb3f34402dd24710b10d75e9593073cbcb82c040711cddbcb0ea1b7
85adaacc8953,564,pair,pair:Tm5Y>Tm5a,0,,05257d37421c,e2174a9084c8,True,b2732571614697f196c27fe0b2df6906cb7893a7a477c2c243914849a001255e
f5f8e72ced80,565,pair,pair:Tm5Y>Tm5b,0,,05257d37421c,5bd7d91f26e1,True,eaf70140d87410fe9fa31e7bf9ca9e0654178f4d29118ab096ce06dfe8451da4
1622a73db0ed,566,pair,pair:Tm5Y>TmY10,0,,05257d37421c,d1d3392c46d1,True,6933e8e63470b204d6a13fb5f99a47d60a7e4e4786b023e43ae7c8cf8d6cec22
437f730288e9,567,pair,pair:Tm5Y>TmY5a,0,,05257d37421c,3ad6ff7262ce,True,e6e33bb4b90eba04f59317b16fd4590bd93e5bbaa98d5f0a6931a2d9849a260e
960d384fe13e,568,pair,pair:Tm5a>Tm5a,0,,e2174a9084c8,e2174a9084c8,True,0aa3e6e43efd7860c80c3571fd52d4fb9f40159ba8b794c4686fe5419de08c0f
822871182085,569,pair,pair:Tm5a>Tm5b,0,,e2174a9084c8,5bd7d91f26e1,True,5d8ceafd643f33a710d8065c36bba0369f7e4a84269c482c410818920e9d7465
6f6aaef43ba4,570,pair,pair:Tm5b>Mi10,0,,5bd7d91f26e1,59362ec08e0b,True,e059c039a71d77371479627d8fc671b97ba88ade7511d2fd100547f55ed708b9
08ad5aeba6ec,571,pair,pair:Tm5b>Mi3,0,,5bd7d91f26e1,0172ab6332cf,True,a657f6d256ad6a0add1157daec5588705bed222c89eba82086d608dd35f44072
60cc01c636fd,572,pair,pair:Tm5b>Tm5a,0,,5bd7d91f26e1,e2174a9084c8,True,60cb667930e51d1e45ef08c50c771b470e845ca521882c4bbedd3ca945a5866d
26f3a764cd3e,573,pair,pair:Tm5b>Tm5b,0,,5bd7d91f26e1,5bd7d91f26e1,True,58a02eea9d01e956e644b79c74c02a40409d21431beafd1b9f4a6a5ddc0f3343
12d121d4a0a7,574,pair,pair:Tm5b>Tm5c,0,,5bd7d91f26e1,2455576c666d,True,f97b07bfadc03815d247c055797e0d8b4afd82d7f21608784007ae2096bcc992
903ad0b94863,575,pair,pair:Tm5c>Mi15,0,,2455576c666d,4dd1eb26b0df,True,099b8d5f048d5349bb739bb5e303ead3c955abbf44c289f9695b6627fb868da5
80a8183e9af0,576,pair,pair:Tm5c>Mi4,0,,2455576c666d,7c9f2d10b0f7,True,7861bddb6dce319043068110d23b549ba2418788276ec5f9faf652973925a2eb
5d1e47af3b09,577,pair,pair:Tm5c>Tm16,0,,2455576c666d,7a0908bbdc11,True,a103b5750c18109b4dcccdebefaa69d8592536d319f9823ee662ed0a37b7305f
9c226ec452c0,578,pair,pair:Tm5c>Tm5Y,0,,2455576c666d,05257d37421c,True,5c7ead87c1e1f983df415ee7688ac32688827b4b11f11f2a410880ba99ffb0b6
e1b746e0017c,579,pair,pair:Tm5c>Tm5b,0,,2455576c666d,5bd7d91f26e1,True,744928b21502be46c3a4147a57fbb163f231c27459dbfac1a55aeb17f1352237
44d16767a1d5,580,pair,pair:Tm9>CT1(Lo1),0,,d00cef6913df,7c280b5b9f34,True,7eab861d2edb87a911f06cc19e8c3d3d77831812a3690f048577c05cf01feec8
b60f751d532a,581,pair,pair:Tm9>Mi9,0,,d00cef6913df,760f78ba3287,True,0395ae1fd8994be45abe3cd9b0dcdeed39915dd35fcbd6ca8d0f3e57bcbe300a
750094aaede2,582,pair,pair:Tm9>T5a,0,,d00cef6913df,9fd1579bc37e,True,555a43b354cbc1d14b8ae5c342c4d003847e22d026421339df95922bee326016
9a40b7836cd4,583,pair,pair:Tm9>T5b,0,,d00cef6913df,3c304e466112,True,871e0f8aae1c8e6bcb73e33a4f64870c08fef8216ecdc8a0b4d614957acf76a1
4e75aaa8d264,584,pair,pair:Tm9>T5c,0,,d00cef6913df,4236c6342cc5,True,2d1d779249c14f1a1a6ce583ea72432f55d27454ad4eeeff17cc72fe4444db90
