run_a_netdir,run_a_label,run_a_individual,run_b_netdir,run_b_label,run_b_individual,pair_kind,chkpt_index,chkpt_iter,side_of_150000,quantity,distance_form,distance,is_nearest_foreign_for_twin_with_3ppp,is_nearest_foreign_for_twin_without_3ppp,nearest_foreign_distance_with_3ppp,ratio_nf_over_twin_with_3ppp,nearest_foreign_distance_without_3ppp,ratio_nf_over_twin_without_3ppp
9991/000,seed0,0,9991/001,seed1,1,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.5211538461538461,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.4457604895104895,,,,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.4454108391608391,"0~0""","0~0';0~0""",,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.5308129370629371,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.465472027972028,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.9428758741258741,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.9417395104895105,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,24,82811,before,mean_by_type,one_minus_spearman,0.12486888111888117,,,0.43133741258741254,3.4543227161358048,0.4774038461538461,3.823241162058101
9991/900,seed0prime,0,9991/001,seed1,1,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.5802447552447552,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.6805944055944055,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.5620192307692308,,,,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.47972027972027975,,,,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.43133741258741254,"0~0';0'~0""",,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,24,82811,before,mean_by_type,one_minus_spearman,1.032736013986014,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.8890734265734266,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.5992569930069931,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.645979020979021,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.6514860139860139,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.4774038461538461,,"0'~0""",,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.4698426573426573,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.9757867132867133,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.7539335664335665,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.3541958041958042,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.349256993006993,,,,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.3891171328671329,,,,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.29624125874125873,3~3''';3'~3''',,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.8092220279720279,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.9136800699300699,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.39160839160839156,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.34396853146853146,3~3',3~3',,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.3861451048951049,,,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.8629807692307692,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.8163898601398601,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,24,82811,before,mean_by_type,one_minus_spearman,0.4349213286713287,,,0.34396853146853146,0.7908752889156868,0.34396853146853146,0.7908752889156868
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,24,82811,before,mean_by_type,one_minus_spearman,0.2857954545454545,,,0.29624125874125873,1.036549931182138,,
9991/003,seed3,3,9991/004,seed4,4,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.8910402097902098,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,24,82811,before,mean_by_type,one_minus_spearman,1.0190996503496503,,,,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,24,82811,before,mean_by_type,one_minus_spearman,0.1968094405594406,,,0.29624125874125873,1.5052187430601818,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.9814248251748252,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.9498251748251748,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.848513986013986,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.963243006993007,,,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,24,82811,before,mean_by_type,one_minus_spearman,0.6536276223776224,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,24,82811,before,central_cell_mean_skip_first_quarter,euclid,37.600531015217555,,,24.152708665695986,0.6423502012756412,24.152708665695986,0.6423502012756412
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,24,82811,before,central_cell_mean_skip_first_quarter,euclid,54.34969889075015,,,24.152708665695986,0.44439452579573663,24.152708665695986,0.44439452579573663
9991/000,seed0,0,9991/001,seed1,1,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,26.80536379580125,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,24.152708665695986,"0~0';0~0""","0~0';0~0""",,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,35.71417227055707,,,,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,27.093181047075202,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,25.335894591998933,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,46.793709833120154,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,42.50627712488737,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,24,82811,before,central_cell_mean_skip_first_quarter,euclid,29.799206913718656,,,45.508838084921166,1.5271828614999237,46.264592835253595,1.552544434125687
9991/900,seed0prime,0,9991/001,seed1,1,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,47.7490001531578,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,48.975051338381235,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,51.05795234907624,,,,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,46.264592835253595,,"0'~0""",,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,45.508838084921166,"0'~0""",,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,59.39029137530625,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,59.27327059118328,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,66.27863472771405,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,69.91408596982525,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,68.87477109362386,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,67.39803445271214,,,,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,66.0796115346886,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,75.86431818166558,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,79.39088575273138,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,18.495422575019614,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,35.11651411533587,,,,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,19.582449173506685,,,,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,15.893775706274072,,,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,36.62606098650565,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,37.65206443554682,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,36.96420396594211,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,16.799674403420468,3~3',3~3',,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,15.786427314512911,3~3''';3'~3''',,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,40.761466271839815,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,28.22235549143894,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,24,82811,before,central_cell_mean_skip_first_quarter,euclid,31.819218746097913,,,16.799674403420468,0.5279725607807597,16.799674403420468,0.5279725607807597
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,24,82811,before,central_cell_mean_skip_first_quarter,euclid,31.325981290340717,,,15.786427314512911,0.5039403927429598,,
9991/003,seed3,3,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,48.89197940406329,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,53.06773383656718,,,,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,24,82811,before,central_cell_mean_skip_first_quarter,euclid,8.78723754853759,,,15.786427314512911,1.7965176458829382,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,41.05399244873556,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,30.73791605650727,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,41.190817060024145,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,34.65088875564151,,,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,euclid,43.4480993067544,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.4464160839160839,,,0.41761363636363635,0.9354807127472098,0.447465034965035,1.0023497160759742
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.35690559440559444,,,0.41761363636363635,1.1700955180014694,0.447465034965035,1.25373499877541
9991/000,seed0,0,9991/001,seed1,1,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5038461538461538,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.447465034965035,,"0~0';0~0""",,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.4723776223776224,,,,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5293269230769231,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.41761363636363635,"0~0';0~0""",,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9232954545454546,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8963723776223776,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.1164335664335664,,,0.46669580419580414,4.008258258258259,0.5206293706293706,4.471471471471473
9991/900,seed0prime,0,9991/001,seed1,1,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.6100961538461538,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7065559440559441,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.6184877622377623,,,,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5419143356643357,,,,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.46669580419580414,"0'~0""",,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,1.0125,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8427884615384615,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.6049388111888112,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.639729020979021,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.6743006993006992,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5206293706293706,,"0'~0""",,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.474256993006993,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9667832167832168,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7499125874125874,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.3735576923076923,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.370236013986014,,,,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.40909090909090906,,,,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.27814685314685317,3~3''';3'~3''',,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7802884615384615,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8710227272727273,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.44326923076923075,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.3470716783216783,3~3',3~3',,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.3760926573426573,,,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7964160839160839,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7966346153846153,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.4478583916083916,,,0.3470716783216783,0.7749585244461793,0.3470716783216783,0.7749585244461793
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.3032342657342657,,,0.27814685314685317,0.9172672239838572,,
9991/003,seed3,3,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7939248251748252,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9718094405594405,,,,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.19313811188811192,,,0.27814685314685317,1.4401448291468657,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9247814685314686,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9283653846153846,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7833041958041957,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9090034965034965,,,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,24,82811,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.6538898601398602,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,25,86411,before,mean_by_type,euclid,31.012103145282357,,,23.187054431386347,0.7476775864817031,23.317371180080112,0.7518797119577881
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,25,86411,before,mean_by_type,euclid,54.39549747544996,,,23.187054431386347,0.426267899137263,23.317371180080112,0.4286636258930038
9991/000,seed0,0,9991/001,seed1,1,foreign,25,86411,before,mean_by_type,euclid,24.166166565862746,,,,,,
